Order Status,order date (DateOrders),shipping date (DateOrders),Days for shipment (scheduled),Order Profit Per Order,Order Region
COMPLETE,1/20/2018 0:43,1/26/2018 0:43,4,3.369999886,Oceania
PENDING_PAYMENT,7/4/2017 23:04,7/8/2017 23:04,4,55.68000031,Western Europe
PENDING_PAYMENT,4/1/2016 18:58,4/5/2016 18:58,4,-33.79000092,Oceania
PENDING,12/5/2016 11:58,12/8/2016 11:58,4,81.66999817,East Africa
COMPLETE,2/1/2016 10:18,2/5/2016 10:18,2,15.31000042,Eastern Asia
COMPLETE,11/9/2016 9:54,11/9/2016 21:54,0,132.9900055,Central Africa
CANCELED,3/17/2015 4:58,3/21/2015 4:58,4,35.52999878,Central America
COMPLETE,4/10/2017 4:05,4/12/2017 4:05,4,54.66999817,Central America
ON_HOLD,11/17/2015 3:45,11/19/2015 3:45,1,45.04000092,Southeast Asia
PENDING,8/30/2015 1:35,9/1/2015 1:35,1,124.7900009,Northern Europe
CLOSED,6/10/2016 16:25,6/12/2016 16:25,4,16.25,West of USA 
COMPLETE,4/30/2016 6:09,5/4/2016 6:09,4,73.61000061,East of USA
PENDING,3/27/2015 20:43,3/31/2015 20:43,4,191.9900055,Central America
PENDING_PAYMENT,5/5/2016 13:19,5/7/2016 13:19,4,41.02999878,West of USA 
COMPLETE,1/9/2018 7:54,1/12/2018 7:54,4,26.0,Eastern Asia
COMPLETE,1/7/2015 10:30,1/10/2015 10:30,4,85.76000214,Central America
PENDING_PAYMENT,10/1/2016 16:47,10/5/2016 16:47,2,115.1999969,West Asia
CLOSED,4/13/2016 23:52,4/18/2016 23:52,4,34.47999954,South of  USA 
PENDING_PAYMENT,10/5/2016 2:04,10/11/2016 2:04,4,98.79000092,West Asia
CLOSED,2/6/2015 11:09,2/11/2015 11:09,4,50.38999939,Central America
COMPLETE,7/11/2016 14:06,7/15/2016 14:06,2,24.25,West of USA 
PENDING_PAYMENT,11/7/2016 9:12,11/9/2016 9:12,4,24.62999916,North Africa
COMPLETE,6/8/2016 2:46,6/14/2016 2:46,4,-45.5,East of USA
PROCESSING,4/6/2016 20:33,4/8/2016 20:33,1,11.21000004,East of USA
COMPLETE,4/9/2017 18:59,4/15/2017 18:59,2,-7.920000076,South America
PROCESSING,3/24/2015 18:48,3/27/2015 18:48,4,40.13000107,Central America
PROCESSING,5/24/2016 18:43,5/26/2016 18:43,1,-64.94000244,West of USA 
CLOSED,8/5/2016 9:20,8/8/2016 9:20,4,-128.0099945,West of USA 
COMPLETE,3/16/2017 20:46,3/18/2017 20:46,4,4.909999847,Caribbean
PENDING_PAYMENT,12/22/2016 2:40,12/28/2016 2:40,4,12.59000015,Eastern Europe
PENDING_PAYMENT,5/9/2016 8:25,5/11/2016 8:25,4,-10.25,East of USA
COMPLETE,4/17/2016 6:41,4/22/2016 6:41,4,-19.98999977,West of USA 
PROCESSING,5/8/2017 22:16,5/10/2017 22:16,1,31.92000008,Central America
COMPLETE,9/16/2016 17:41,9/20/2016 17:41,4,21.0,Central Africa
COMPLETE,7/16/2015 3:34,7/20/2015 3:34,4,36.75,Western Europe
PROCESSING,3/3/2015 13:45,3/8/2015 13:45,4,25.92000008,Central America
COMPLETE,2/11/2016 21:30,2/17/2016 21:30,2,131.0299988,Southeast Asia
PROCESSING,8/4/2017 2:10,8/7/2017 2:10,2,25.45999908,Western Europe
PAYMENT_REVIEW,3/24/2015 0:56,3/26/2015 0:56,4,-57.52999878,Central America
CLOSED,3/25/2017 21:59,3/27/2017 21:59,4,135.2299957,Central America
PENDING_PAYMENT,7/3/2017 10:37,7/5/2017 10:37,1,-359.980011,Northern Europe
PENDING,1/7/2017 22:37,1/11/2017 22:37,2,40.29999924,North Africa
COMPLETE,4/10/2015 0:44,4/12/2015 0:44,1,39.18000031,Central America
PENDING_PAYMENT,8/9/2017 0:14,8/14/2017 0:14,2,138.2200012,Western Europe
CLOSED,3/13/2017 3:04,3/19/2017 3:04,4,62.75,Central America
PENDING_PAYMENT,3/6/2015 10:04,3/11/2015 10:04,2,109.6100006,South America
COMPLETE,2/3/2015 2:34,2/8/2015 2:34,4,-157.5,South America
PENDING,6/4/2015 23:57,6/5/2015 11:57,0,24.20000076,Western Europe
COMPLETE,9/16/2015 10:29,9/22/2015 10:29,4,49.29000092,Western Europe
PENDING_PAYMENT,7/23/2015 10:03,7/23/2015 22:03,0,40.72000122,Southern Europe
PROCESSING,3/25/2016 13:54,3/30/2016 13:54,4,32.25,Oceania
COMPLETE,12/25/2015 1:15,12/27/2015 1:15,1,69.11000061,Southeast Asia
PROCESSING,8/20/2016 6:41,8/23/2016 6:41,4,64.87999725,East of USA
PROCESSING,1/10/2017 10:10,1/12/2017 10:10,1,71.87000275,West Asia
CLOSED,9/18/2015 21:21,9/22/2015 21:21,2,26.78000069,Northern Europe
PROCESSING,6/21/2017 9:35,6/26/2017 9:35,4,24.75,Northern Europe
COMPLETE,1/11/2015 13:59,1/13/2015 13:59,4,89.59999847,Caribbean
ON_HOLD,7/20/2016 0:15,7/26/2016 0:15,4,6.769999981,South of  USA 
COMPLETE,3/19/2015 10:34,3/21/2015 10:34,4,33.45999908,Caribbean
PAYMENT_REVIEW,12/18/2016 9:19,12/20/2016 9:19,1,44.59000015,East Africa
CLOSED,2/18/2015 21:18,2/24/2015 21:18,2,82.75,South America
COMPLETE,8/20/2015 12:27,8/22/2015 12:27,4,-7.440000057,Western Europe
ON_HOLD,10/1/2016 20:18,10/5/2016 20:18,4,46.24000168,South Asia
COMPLETE,9/14/2017 15:36,9/19/2017 15:36,4,63.88000107,Western Europe
PENDING_PAYMENT,12/7/2016 7:46,12/10/2016 7:46,4,3.599999905,Eastern Europe
PENDING_PAYMENT,11/18/2016 2:43,11/20/2016 2:43,4,51.02000046,Eastern Europe
ON_HOLD,5/31/2016 16:05,6/6/2016 16:05,4,-8.520000458,US Center 
PENDING,5/31/2017 1:23,6/3/2017 1:23,4,38.22000122,Caribbean
PENDING_PAYMENT,7/7/2017 2:55,7/9/2017 2:55,2,20.39999962,Western Europe
PENDING_PAYMENT,1/21/2016 22:24,1/26/2016 22:24,2,167.0299988,Southeast Asia
COMPLETE,6/20/2015 4:40,6/26/2015 4:40,4,22.38999939,Western Europe
COMPLETE,7/24/2016 2:21,7/26/2016 2:21,1,119.5100021,East of USA
PENDING_PAYMENT,3/31/2017 7:15,4/6/2017 7:15,2,50.40000153,Caribbean
PENDING_PAYMENT,3/15/2016 4:06,3/17/2016 4:06,4,173.9799957,South Asia
PENDING_PAYMENT,8/7/2016 10:02,8/9/2016 10:02,4,22.79000092,East of USA
PAYMENT_REVIEW,9/17/2016 2:06,9/20/2016 2:06,4,26.07999992,Eastern Europe
PROCESSING,3/4/2017 18:41,3/8/2017 18:41,2,2.940000057,Caribbean
COMPLETE,5/26/2016 9:58,5/28/2016 9:58,1,14.10000038,US Center 
COMPLETE,9/17/2016 19:58,9/21/2016 19:58,4,68.43000031,Central Asia
PENDING,3/8/2016 0:26,3/10/2016 0:26,4,11.34000015,Southeast Asia
PENDING,1/3/2017 21:13,1/9/2017 21:13,2,99.73999786,West Asia
PENDING_PAYMENT,1/8/2017 9:07,1/12/2017 9:07,4,1.720000029,Canada
PENDING,4/4/2015 15:06,4/10/2015 15:06,4,0.850000024,Central America
COMPLETE,8/21/2017 12:29,8/23/2017 12:29,2,37.79999924,Western Europe
CLOSED,11/16/2015 0:46,11/18/2015 0:46,4,119.0599976,Southeast Asia
ON_HOLD,1/17/2018 2:38,1/23/2018 2:38,2,4.150000095,Southeast Asia
COMPLETE,7/17/2015 20:55,7/19/2015 20:55,4,12.40999985,Southern Europe
PENDING_PAYMENT,9/17/2015 1:54,9/22/2015 1:54,4,39.58000183,Western Europe
PENDING_PAYMENT,8/14/2017 18:37,8/19/2017 18:37,4,12.60000038,Western Europe
COMPLETE,8/28/2015 0:32,9/3/2015 0:32,4,45.59999847,Western Europe
PENDING_PAYMENT,11/21/2016 1:08,11/24/2016 1:08,4,-55.79000092,West Africa
COMPLETE,10/19/2015 18:41,10/24/2015 18:41,4,41.49000168,Northern Europe
COMPLETE,8/16/2015 14:13,8/18/2015 14:13,1,102.6299973,Northern Europe
COMPLETE,1/28/2016 15:34,2/2/2016 15:34,2,13.35999966,Oceania
COMPLETE,6/4/2016 3:07,6/4/2016 15:07,0,-42.3199997,West of USA 
COMPLETE,3/19/2017 7:58,3/25/2017 7:58,4,-104.9599991,Central America
ON_HOLD,5/28/2015 14:20,5/31/2015 14:20,4,76.43000031,South America
PENDING,7/7/2016 4:18,7/9/2016 4:18,4,1.970000029,East of USA
CLOSED,2/26/2015 2:01,2/28/2015 2:01,1,26.0,Central America
CLOSED,3/16/2017 15:51,3/19/2017 15:51,4,-89.98999786,Central America
COMPLETE,7/22/2016 2:21,7/26/2016 2:21,4,74.51000214,West of USA 
COMPLETE,10/14/2015 1:00,10/16/2015 1:00,1,27.38999939,Northern Europe
SUSPECTED_FRAUD,12/21/2016 8:48,12/23/2016 8:48,1,-229.2799988,Eastern Europe
COMPLETE,6/16/2016 16:25,6/19/2016 16:25,4,-63.00999832,South of  USA 
PENDING_PAYMENT,11/12/2016 2:01,11/16/2016 2:01,4,23.98999977,Central Africa
PAYMENT_REVIEW,3/13/2015 0:04,3/19/2015 0:04,4,36.75,South America
PENDING,2/24/2017 10:59,2/28/2017 10:59,4,26.98999977,South America
COMPLETE,7/7/2015 8:40,7/9/2015 8:40,1,53.75999832,Western Europe
PROCESSING,3/25/2016 16:00,3/31/2016 16:00,4,4.730000019,Oceania
COMPLETE,11/12/2017 3:05,11/18/2017 3:05,4,35.47000122,Southeast Asia
PENDING,8/12/2017 15:49,8/17/2017 15:49,4,25.35000038,Western Europe
PENDING_PAYMENT,10/16/2015 10:27,10/22/2015 10:27,4,3.75,Western Europe
COMPLETE,8/7/2015 1:47,8/13/2015 1:47,2,36.18000031,Western Europe
COMPLETE,5/1/2015 3:20,5/3/2015 3:20,4,18.62000084,Central America
CLOSED,5/13/2015 18:02,5/19/2015 18:02,2,60.93999863,Central America
PENDING_PAYMENT,4/27/2017 9:30,4/29/2017 9:30,2,-259.1900024,South America
COMPLETE,8/23/2015 2:07,8/26/2015 2:07,2,22.5,Western Europe
PENDING_PAYMENT,9/15/2015 9:16,9/19/2015 9:16,4,48.38000107,Western Europe
COMPLETE,9/26/2017 5:26,9/29/2017 5:26,4,89.23000336,Northern Europe
PENDING,8/30/2016 20:41,9/2/2016 20:41,4,186.1900024,North Africa
PENDING_PAYMENT,8/31/2017 8:58,9/2/2017 8:58,4,196.7799988,Western Europe
CANCELED,4/30/2017 15:16,5/2/2017 15:16,1,122.9899979,South America
COMPLETE,4/18/2016 4:25,4/18/2016 16:25,0,112.3899994,South of  USA 
COMPLETE,5/6/2015 22:04,5/9/2015 22:04,4,6.300000191,Central America
COMPLETE,6/16/2017 3:28,6/21/2017 3:28,4,37.34000015,South America
PENDING_PAYMENT,8/14/2017 14:04,8/16/2017 14:04,4,157.4799957,Western Europe
PROCESSING,9/26/2017 17:20,9/28/2017 17:20,4,62.99000168,Western Europe
CLOSED,12/14/2016 15:17,12/18/2016 15:17,4,8.369999886,Southern Africa
PENDING_PAYMENT,4/18/2017 9:20,4/23/2017 9:20,4,9.0,Central America
COMPLETE,8/7/2015 16:51,8/11/2015 16:51,2,106.3899994,Western Europe
CLOSED,3/5/2016 21:17,3/7/2016 21:17,1,134.9900055,Oceania
PENDING_PAYMENT,2/23/2015 15:09,3/1/2015 15:09,4,98.80000305,Central America
PENDING_PAYMENT,3/5/2015 19:42,3/7/2015 19:42,1,-0.850000024,Central America
SUSPECTED_FRAUD,12/13/2016 11:36,12/18/2016 11:36,4,79.36000061,North Africa
CLOSED,2/9/2016 6:26,2/15/2016 6:26,4,105.5500031,Southeast Asia
COMPLETE,3/7/2017 10:26,3/13/2017 10:26,4,-9.899999619,Caribbean
PENDING_PAYMENT,1/29/2016 8:02,1/31/2016 8:02,2,96.0,Oceania
SUSPECTED_FRAUD,8/22/2017 11:57,8/26/2017 11:57,4,78.55999756,Western Europe
COMPLETE,5/30/2016 19:25,5/31/2016 7:25,0,14.60999966,West of USA 
PENDING_PAYMENT,3/11/2016 6:55,3/17/2016 6:55,4,11.25,Oceania
COMPLETE,2/6/2017 0:09,2/11/2017 0:09,4,-149.75,Central America
PROCESSING,5/15/2017 12:37,5/19/2017 12:37,4,4.090000153,South America
PROCESSING,8/18/2016 16:09,8/21/2016 16:09,4,59.49000168,East of USA
ON_HOLD,12/6/2016 0:14,12/9/2016 0:14,4,32.63999939,West Africa
COMPLETE,9/14/2017 14:12,9/20/2017 14:12,4,43.20000076,Western Europe
CLOSED,12/5/2017 22:09,12/11/2017 22:09,2,1.639999986,Southeast Asia
PENDING_PAYMENT,12/28/2016 1:36,1/1/2017 1:36,4,67.19999695,Central Africa
CLOSED,8/19/2016 9:19,8/21/2016 9:19,4,20.75,East of USA
PENDING,2/11/2016 16:35,2/13/2016 16:35,4,54.04999924,Oceania
PROCESSING,12/14/2017 3:44,12/19/2017 3:44,4,74.43000031,Oceania
COMPLETE,4/16/2015 7:23,4/22/2015 7:23,4,56.77999878,Central America
COMPLETE,1/8/2017 9:28,1/13/2017 9:28,4,-31.23999977,South Asia
COMPLETE,8/25/2015 15:47,8/29/2015 15:47,4,17.05999947,Southern Europe
COMPLETE,5/1/2016 17:53,5/7/2016 17:53,2,132.9900055,East of USA
PENDING_PAYMENT,9/17/2015 2:57,9/20/2015 2:57,4,9.050000191,Southern Europe
CLOSED,8/11/2016 10:23,8/13/2016 10:23,4,26.52000046,West of USA 
PENDING_PAYMENT,1/24/2016 11:43,1/29/2016 11:43,2,14.39999962,South Asia
PROCESSING,5/1/2017 5:59,5/7/2017 5:59,4,102.6600037,Central America
COMPLETE,3/12/2015 22:40,3/14/2015 22:40,1,56.70000076,Central America
PROCESSING,10/17/2015 15:53,10/22/2015 15:53,4,54.77999878,Western Europe
ON_HOLD,5/23/2017 18:34,5/27/2017 18:34,4,34.93999863,South America
COMPLETE,6/28/2016 23:24,7/3/2016 23:24,2,48.36000061,South of  USA 
COMPLETE,1/23/2015 4:31,1/25/2015 4:31,2,38.36999893,Central America
PENDING,9/8/2016 22:57,9/14/2016 22:57,4,-336.9899902,Canada
PENDING_PAYMENT,5/4/2015 16:49,5/10/2015 16:49,4,37.31000137,Central America
COMPLETE,1/7/2018 10:43,1/11/2018 10:43,4,34.74000168,Oceania
CLOSED,6/30/2015 4:39,7/6/2015 4:39,4,35.25,Western Europe
CLOSED,5/1/2016 9:07,5/7/2016 9:07,2,17.98999977,East of USA
PROCESSING,8/31/2015 19:16,9/2/2015 19:16,1,45.43999863,Western Europe
SUSPECTED_FRAUD,12/22/2015 18:35,12/24/2015 18:35,1,-14.72999954,South Asia
PROCESSING,12/11/2016 21:04,12/16/2016 21:04,4,-14.47999954,West Asia
PENDING_PAYMENT,8/16/2016 17:54,8/22/2016 17:54,4,22.68000031,US Center 
COMPLETE,10/17/2015 4:19,10/19/2015 4:19,1,31.84000015,Western Europe
COMPLETE,6/1/2016 20:07,6/7/2016 20:07,4,104.3099976,West of USA 
SUSPECTED_FRAUD,2/9/2016 12:02,2/11/2016 12:02,1,6.510000229,Oceania
COMPLETE,4/10/2017 22:39,4/15/2017 22:39,4,137.1900024,Central America
COMPLETE,8/12/2016 20:43,8/17/2016 20:43,2,25.32999992,South of  USA 
PENDING_PAYMENT,2/26/2015 23:02,3/2/2015 23:02,4,24.89999962,Central America
PENDING,4/13/2016 2:08,4/13/2016 14:08,0,-156.2100067,US Center 
ON_HOLD,6/6/2017 11:53,6/10/2017 11:53,4,24.52000046,Caribbean
COMPLETE,7/5/2015 21:17,7/7/2015 21:17,1,11.89999962,Western Europe
PENDING_PAYMENT,8/8/2016 3:33,8/10/2016 3:33,4,45.93000031,South of  USA 
PENDING_PAYMENT,1/20/2016 2:57,1/26/2016 2:57,4,39.29000092,Oceania
PENDING_PAYMENT,6/7/2016 18:21,6/9/2016 18:21,4,20.14999962,West of USA 
COMPLETE,9/7/2017 12:59,9/10/2017 12:59,2,22.5,Northern Europe
PENDING_PAYMENT,3/21/2016 2:42,3/25/2016 2:42,4,42.86999893,Oceania
PENDING,3/24/2015 8:59,3/29/2015 8:59,4,-5.079999924,Central America
COMPLETE,1/20/2018 17:32,1/24/2018 17:32,4,14.15999985,Southeast Asia
COMPLETE,9/30/2015 13:38,10/4/2015 13:38,4,53.18999863,Southern Europe
PROCESSING,8/4/2017 13:23,8/9/2017 13:23,2,38.25999832,Western Europe
COMPLETE,7/26/2016 4:48,7/31/2016 4:48,4,-363.6000061,South of  USA 
PENDING,12/26/2016 7:13,12/29/2016 7:13,4,59.27999878,East Africa
PROCESSING,7/14/2015 14:26,7/17/2015 14:26,2,10.17000008,Western Europe
PENDING,8/18/2016 10:33,8/18/2016 22:33,0,32.75,US Center 
PENDING,6/23/2016 18:20,6/26/2016 18:20,4,22.0,US Center 
PENDING_PAYMENT,4/7/2016 9:09,4/9/2016 9:09,4,-51.47999954,US Center 
PENDING_PAYMENT,10/16/2016 9:56,10/18/2016 9:56,4,89.30000305,Eastern Europe
CLOSED,7/7/2015 21:59,7/12/2015 21:59,2,16.20000076,Western Europe
CLOSED,9/24/2016 21:11,9/26/2016 21:11,4,41.74000168,West Asia
PENDING_PAYMENT,12/5/2015 16:20,12/8/2015 16:20,4,70.55999756,Southeast Asia
PENDING_PAYMENT,1/26/2015 11:21,1/28/2015 11:21,4,27.48999977,Central America
PENDING_PAYMENT,5/7/2016 8:25,5/12/2016 8:25,4,8.180000305,East of USA
PENDING_PAYMENT,5/1/2017 23:51,5/3/2017 23:51,2,73.58999634,Central America
COMPLETE,4/4/2016 23:00,4/10/2016 23:00,4,35.99000168,East of USA
COMPLETE,10/6/2016 18:43,10/8/2016 18:43,4,16.30999947,Southern Africa
PENDING,4/12/2016 5:07,4/15/2016 5:07,2,84.83999634,East of USA
PENDING_PAYMENT,11/28/2016 8:39,12/2/2016 8:39,2,46.47999954,North Africa
PENDING_PAYMENT,6/21/2017 18:00,6/25/2017 18:00,4,3.359999895,Western Europe
COMPLETE,5/21/2016 18:33,5/24/2016 18:33,2,-305.3500061,West of USA 
COMPLETE,4/22/2017 12:50,4/26/2017 12:50,2,13.64000034,South America
ON_HOLD,8/11/2017 4:26,8/11/2017 16:26,0,114.6399994,Western Europe
CLOSED,6/28/2016 17:06,6/30/2016 17:06,4,34.79999924,East of USA
PENDING,8/6/2017 16:11,8/11/2017 16:11,4,48.88000107,Western Europe
PENDING_PAYMENT,5/10/2016 21:33,5/13/2016 21:33,4,132.2799988,South of  USA 
COMPLETE,12/16/2015 20:42,12/20/2015 20:42,4,-33.09000015,Eastern Asia
COMPLETE,1/2/2018 21:03,1/4/2018 21:03,1,114.7300034,Eastern Asia
ON_HOLD,7/19/2017 12:42,7/21/2017 12:42,4,80.63999939,Southern Europe
ON_HOLD,2/10/2015 13:57,2/12/2015 13:57,4,68.88999939,Central America
CLOSED,9/26/2016 8:55,9/30/2016 8:55,4,75.52999878,West Asia
COMPLETE,1/1/2018 6:10,1/6/2018 6:10,2,145.3899994,Oceania
ON_HOLD,1/23/2017 17:41,1/29/2017 17:41,4,91.47000122,South America
ON_HOLD,5/21/2015 15:13,5/27/2015 15:13,4,64.3199997,Central America
PENDING_PAYMENT,12/4/2015 15:28,12/6/2015 15:28,2,43.68000031,South Asia
COMPLETE,11/14/2016 23:23,11/16/2016 23:23,4,13.43999958,East Africa
COMPLETE,1/16/2016 16:38,1/18/2016 16:38,1,28.79999924,Oceania
COMPLETE,5/26/2015 10:07,5/30/2015 10:07,2,91.22000122,Central America
COMPLETE,2/15/2015 17:37,2/20/2015 17:37,4,-169.8099976,Caribbean
PENDING_PAYMENT,11/29/2016 20:44,12/1/2016 20:44,4,86.08999634,Central Africa
PENDING,9/12/2015 14:00,9/14/2015 14:00,4,-17.10000038,Southern Europe
CLOSED,12/16/2015 15:48,12/17/2015 3:48,0,-40.79000092,Eastern Asia
CLOSED,6/29/2017 17:59,7/1/2017 17:59,4,25.20000076,Western Europe
PENDING_PAYMENT,6/3/2017 15:13,6/6/2017 15:13,4,-2.099999905,Central America
PAYMENT_REVIEW,12/1/2015 21:36,12/5/2015 21:36,4,117.2900009,Southeast Asia
PENDING_PAYMENT,4/5/2015 19:50,4/6/2015 7:50,0,-63.97000122,South America
COMPLETE,1/13/2017 20:30,1/17/2017 20:30,4,-226.7799988,Eastern Europe
PENDING,12/14/2015 14:45,12/19/2015 14:45,2,22.95999908,Oceania
PROCESSING,9/28/2016 16:37,10/1/2016 16:37,4,68.02999878,West Asia
COMPLETE,2/6/2016 2:46,2/11/2016 2:46,4,-90.04000092,Oceania
CLOSED,6/13/2017 8:33,6/17/2017 8:33,2,12.73999977,Central America
CLOSED,7/13/2015 22:40,7/16/2015 22:40,2,62.75999832,Western Europe
ON_HOLD,8/25/2016 22:16,8/30/2016 22:16,2,2.589999914,North Africa
COMPLETE,6/25/2016 11:40,6/27/2016 11:40,1,-80.04000092,East of USA
COMPLETE,7/7/2017 17:17,7/10/2017 17:17,4,61.81000137,Southern Europe
COMPLETE,2/28/2015 3:04,3/4/2015 3:04,4,-36.90000153,Caribbean
PROCESSING,10/12/2016 6:26,10/15/2016 6:26,4,195.9900055,North Africa
PROCESSING,5/3/2015 23:18,5/5/2015 23:18,1,51.84000015,Central America
CLOSED,7/15/2015 15:40,7/20/2015 15:40,4,42.31000137,Western Europe
PENDING_PAYMENT,4/15/2017 17:13,4/17/2017 17:13,4,53.04000092,Central America
COMPLETE,5/31/2016 11:11,6/2/2016 11:11,4,18.14999962,West of USA 
ON_HOLD,2/8/2016 0:39,2/14/2016 0:39,4,73.91000366,South Asia
COMPLETE,5/27/2017 22:04,5/30/2017 22:04,4,133.9400024,South America
ON_HOLD,4/5/2017 14:05,4/8/2017 14:05,2,21.61000061,Central America
PENDING_PAYMENT,9/5/2017 9:50,9/7/2017 9:50,4,-277.1900024,Western Europe
PENDING_PAYMENT,2/5/2016 14:30,2/10/2016 14:30,4,56.97999954,Oceania
COMPLETE,4/4/2015 18:15,4/9/2015 18:15,4,30.94000053,South America
COMPLETE,6/29/2016 12:43,6/30/2016 0:43,0,51.04000092,West of USA 
COMPLETE,3/26/2016 15:08,3/28/2016 15:08,4,21.0,Oceania
PROCESSING,3/2/2015 13:34,3/3/2015 1:34,0,3.720000029,Caribbean
COMPLETE,6/27/2016 9:55,6/30/2016 9:55,4,86.30999756,East of USA
CLOSED,10/1/2015 2:14,10/6/2015 2:14,4,99.98000336,Western Europe
CANCELED,6/17/2016 11:41,6/20/2016 11:41,4,-174.6900024,South of  USA 
PENDING_PAYMENT,4/3/2016 23:31,4/7/2016 23:31,4,55.5,East of USA
PENDING_PAYMENT,7/2/2016 0:17,7/5/2016 0:17,4,77.05000305,West of USA 
PROCESSING,10/11/2015 20:48,10/14/2015 20:48,2,22.72999954,Southern Europe
PENDING_PAYMENT,5/9/2016 16:07,5/13/2016 16:07,2,15.73999977,US Center 
COMPLETE,9/14/2017 10:42,9/16/2017 10:42,1,67.16999817,Northern Europe
CLOSED,11/6/2016 15:20,11/12/2016 15:20,2,-33.84000015,Eastern Europe
PENDING_PAYMENT,6/23/2016 10:37,6/25/2016 10:37,1,45.81000137,West of USA 
COMPLETE,5/3/2015 6:29,5/6/2015 6:29,4,2.200000048,Central America
PENDING_PAYMENT,12/14/2016 4:04,12/16/2016 4:04,4,-15.78999996,West Africa
PENDING_PAYMENT,9/14/2017 16:18,9/16/2017 16:18,1,101.3799973,Northern Europe
ON_HOLD,1/19/2016 6:17,1/21/2016 6:17,4,36.02999878,Southeast Asia
COMPLETE,7/9/2015 18:07,7/15/2015 18:07,4,31.30999947,Western Europe
PROCESSING,1/19/2016 2:05,1/24/2016 2:05,2,3.599999905,Eastern Asia
COMPLETE,10/15/2016 3:27,10/15/2016 15:27,0,-29.98999977,North Africa
COMPLETE,1/25/2017 11:22,1/30/2017 11:22,4,-5.739999771,South America
ON_HOLD,9/20/2015 17:30,9/25/2015 17:30,2,40.83000183,Western Europe
PENDING_PAYMENT,8/2/2015 6:32,8/4/2015 6:32,4,0.0,Northern Europe
COMPLETE,3/21/2017 18:29,3/23/2017 18:29,1,9.0,Central America
PENDING_PAYMENT,1/3/2015 0:41,1/9/2015 0:41,4,47.31000137,South America
PENDING_PAYMENT,7/18/2016 12:31,7/22/2016 12:31,4,-607.5700073,US Center 
PENDING_PAYMENT,9/21/2017 1:45,9/26/2017 1:45,4,185.9799957,Western Europe
ON_HOLD,5/18/2016 5:04,5/22/2016 5:04,4,21.75,West of USA 
COMPLETE,3/8/2015 2:00,3/12/2015 2:00,4,80.58999634,Central America
CLOSED,11/30/2017 0:36,12/2/2017 0:36,1,36.08000183,South Asia
COMPLETE,3/6/2016 21:49,3/12/2016 21:49,4,36.88999939,Oceania
COMPLETE,8/12/2015 22:38,8/15/2015 22:38,4,30.73999977,Southern Europe
PENDING,10/5/2015 0:50,10/10/2015 0:50,2,23.64999962,Northern Europe
PENDING_PAYMENT,4/30/2016 0:32,5/2/2016 0:32,1,-8.850000381,West of USA 
COMPLETE,11/2/2015 11:39,11/6/2015 11:39,4,-32.16999817,Southeast Asia
COMPLETE,3/16/2015 9:42,3/20/2015 9:42,4,0.0,Caribbean
PENDING_PAYMENT,8/24/2016 21:03,8/27/2016 21:03,2,45.88999939,East of USA
PROCESSING,8/24/2016 18:15,8/29/2016 18:15,4,-191.4100037,East of USA
CLOSED,1/2/2016 13:09,1/4/2016 13:09,1,19.10000038,South Asia
PROCESSING,2/12/2015 20:36,2/15/2015 20:36,4,35.0,South America
COMPLETE,10/20/2016 8:32,10/22/2016 8:32,1,132.9900055,Eastern Europe
CANCELED,1/8/2017 16:50,1/14/2017 16:50,4,22.27000046,North Africa
PENDING,5/24/2017 10:41,5/29/2017 10:41,4,41.36000061,Central America
COMPLETE,12/11/2017 11:17,12/17/2017 11:17,4,-1.279999971,Southeast Asia
COMPLETE,7/2/2017 6:15,7/6/2017 6:15,4,9.899999619,Western Europe
PENDING_PAYMENT,3/18/2017 20:46,3/20/2017 20:46,1,-458.9700012,South America
PENDING_PAYMENT,11/2/2017 5:54,11/6/2017 5:54,4,59.36000061,Northern Europe
COMPLETE,6/25/2016 11:19,6/30/2016 11:19,2,65.25,East of USA
CLOSED,9/12/2017 15:57,9/16/2017 15:57,4,65.51999664,Northern Europe
COMPLETE,9/13/2015 1:55,9/19/2015 1:55,2,28.35000038,Western Europe
ON_HOLD,2/16/2016 9:24,2/20/2016 9:24,4,-235.1999969,Southeast Asia
PROCESSING,5/11/2016 8:24,5/11/2016 20:24,0,0.0,West of USA 
PROCESSING,9/24/2015 14:41,9/30/2015 14:41,4,-95.41000366,Western Europe
PENDING_PAYMENT,11/26/2016 13:13,12/1/2016 13:13,4,34.13999939,South Asia
PROCESSING,12/27/2015 12:48,1/1/2016 12:48,4,50.70000076,Southeast Asia
CLOSED,3/18/2015 10:24,3/21/2015 10:24,4,-74.98999786,Central America
COMPLETE,7/14/2015 3:55,7/17/2015 3:55,4,15.35999966,Western Europe
PENDING,3/11/2015 20:44,3/14/2015 20:44,4,3.069999933,South America
COMPLETE,9/18/2017 13:09,9/20/2017 13:09,4,63.75,Western Europe
PENDING_PAYMENT,6/4/2017 4:53,6/6/2017 4:53,2,35.52999878,Central America
PENDING_PAYMENT,8/5/2016 11:26,8/9/2016 11:26,4,-195.6699982,East of USA
COMPLETE,2/10/2017 12:03,2/13/2017 12:03,4,-53.18999863,Central America
COMPLETE,12/20/2017 20:54,12/25/2017 20:54,4,3.430000067,Eastern Asia
COMPLETE,8/23/2016 21:55,8/25/2016 21:55,4,76.36000061,East of USA
